,year_end_index,week_end_index,day_end_index,mse,sqrt_mse
49,0.0,96.0,4.0,411262.93166091904,641.2978494123608
50,0.0,96.0,6.0,411153.8676122359,641.2128099252509
51,0.0,96.0,8.0,410257.4796156475,640.5134499880916
52,0.0,96.0,10.0,409711.53081006836,640.087127514738
53,0.0,96.0,12.0,409717.9014451917,640.0921038766153
54,0.0,96.0,14.0,409640.20626271825,640.0314103719584
55,0.0,96.0,16.0,409638.4572424649,640.0300440154859
56,0.0,96.0,18.0,409629.28438964474,640.0228780205007
57,0.0,96.0,20.0,409630.3882108515,640.0237403494119
58,0.0,96.0,22.0,409630.2132222056,640.0236036445887
59,0.0,120.0,0.0,982999.1093338672,991.4631154681788
60,0.0,120.0,2.0,474710.36438192055,688.9922818014151
61,0.0,120.0,4.0,411259.64524969476,641.2952870945605
62,0.0,120.0,6.0,411150.61898402614,641.2102767298932
63,0.0,120.0,8.0,410254.22967000434,640.5109129983691
64,0.0,120.0,10.0,409708.32359116815,640.0846222111325
65,0.0,120.0,12.0,409714.62018689944,640.0895407573064
66,0.0,120.0,14.0,409636.90766618506,640.0288334647003
67,0.0,120.0,16.0,409635.26144234627,640.0275474089739
68,0.0,120.0,18.0,409626.0602805716,640.0203592703685
69,0.0,120.0,20.0,409627.1548349113,640.0212143631735
70,0.0,120.0,22.0,409626.9643423981,640.0210655458131
71,0.0,144.0,0.0,983000.1122112836,991.4636212243411
72,0.0,144.0,2.0,474711.1201869603,688.9928302870504
73,0.0,144.0,4.0,411260.34813385515,641.2958351134483
74,0.0,144.0,6.0,411151.3178304267,641.2108216728931
75,0.0,144.0,8.0,410254.94810729707,640.5114738295459
76,0.0,144.0,10.0,409709.0478682595,640.0851879775531
77,0.0,144.0,12.0,409715.3413161618,640.0901040604845
78,0.0,144.0,14.0,409637.6624930093,640.0294231463185
79,0.0,144.0,16.0,409635.90148951556,640.0280474241075
80,0.0,144.0,18.0,409626.750412519,640.0208984185742
81,0.0,144.0,20.0,409627.8530972251,640.0217598622918
82,0.0,144.0,22.0,409627.66001551686,640.021609022318
83,2.0,0.0,0.0,1179859.3692814775,1086.2133166562992
84,2.0,0.0,2.0,672720.4367707849,820.1953650020127
85,2.0,0.0,4.0,609675.1240309243,780.8169593643086
86,2.0,0.0,6.0,609565.5848390699,780.7468122503415
87,2.0,0.0,8.0,608634.2549842715,780.1501489997112
88,2.0,0.0,10.0,608078.7016105384,779.7940122946177
89,2.0,0.0,12.0,608085.4049629805,779.7983104386548
90,2.0,0.0,14.0,608004.6937269911,779.7465573678354
91,2.0,0.0,16.0,608001.9034218653,779.7447681272798
92,2.0,0.0,18.0,607993.9077481825,779.7396410008809
93,2.0,0.0,20.0,607995.361488797,779.740573196494
94,2.0,0.0,22.0,607994.9275529671,779.7402949399032
95,2.0,24.0,0.0,1053688.7042110045,1026.493401932523
96,2.0,24.0,2.0,546374.5832498847,739.1715519755104
97,2.0,24.0,4.0,483321.20644732175,695.2130655038941
98,2.0,24.0,6.0,483211.19025049673,695.1339369146759
99,2.0,24.0,8.0,482281.60963013954,694.464980852267
100,2.0,24.0,10.0,481726.21289643925,694.064991838977
101,2.0,24.0,12.0,481732.8585147968,694.0697792836083
102,2.0,24.0,14.0,481652.31473832193,694.0117540347007
103,2.0,24.0,16.0,481649.4639228766,694.0097001648295
104,2.0,24.0,18.0,481641.7298529997,694.0041281238892
105,2.0,24.0,20.0,481642.9486315584,694.0050062006458
106,2.0,24.0,22.0,481642.5194139316,694.0046969682061
107,2.0,48.0,0.0,1051258.5722766463,1025.3090130671076
108,2.0,48.0,2.0,543936.6351041674,737.5205997829263
109,2.0,48.0,4.0,480860.6397960863,693.4411581353434
110,2.0,48.0,6.0,480750.60971954867,693.3618173216266
111,2.0,48.0,8.0,479820.31078586075,692.6906313686225
112,2.0,48.0,10.0,479265.0034739909,692.2896817618987
113,2.0,48.0,12.0,479271.62213070254,692.294462010713
114,2.0,48.0,14.0,479190.8614774036,692.2361313001537
115,2.0,48.0,16.0,479188.275051889,692.2342631305453
116,2.0,48.0,18.0,479180.30999697454,692.2285099567732
117,2.0,48.0,20.0,479181.4945903291,692.2293655937525
118,2.0,48.0,22.0,479181.25449434563,692.2291921714553
119,2.0,72.0,0.0,1050994.6113927565,1025.1802823858623
120,2.0,72.0,2.0,543669.1067460781,737.3392073842799
121,2.0,72.0,4.0,480591.94962957397,693.2473942465085
122,2.0,72.0,6.0,480482.07159408135,693.1681409254766
123,2.0,72.0,8.0,479550.13946586056,692.4955880479388
124,2.0,72.0,10.0,478994.2002715772,692.0940689469728
125,2.0,72.0,12.0,479000.78842165356,692.0988285076443
126,2.0,72.0,14.0,478919.9719291117,692.0404409636128
127,2.0,72.0,16.0,478917.3216715793,692.0385261469041
128,2.0,72.0,18.0,478909.44317258924,692.0328338833276
129,2.0,72.0,20.0,478910.5710921115,692.033648814934
130,2.0,72.0,22.0,478910.2231601132,692.0333974311595
131,2.0,96.0,0.0,1050971.4947481542,1025.1690078948711
132,2.0,96.0,2.0,543644.1212354897,737.3222641664157
133,2.0,96.0,4.0,480566.67305624916,693.2291634490352
134,2.0,96.0,6.0,480456.64120734826,693.1497970910387
135,2.0,96.0,8.0,479524.8992239682,692.4773636906612
136,2.0,96.0,10.0,478968.59252430766,692.0755685070147
137,2.0,96.0,12.0,478975.2045521219,692.0803454456151
138,2.0,96.0,14.0,478894.4367382933,692.0219915134875
139,2.0,96.0,16.0,478891.85275212536,692.0201245282722
140,2.0,96.0,18.0,478883.8942219047,692.0143742885003
141,2.0,96.0,20.0,478885.0707622667,692.0152243717379
142,2.0,96.0,22.0,478884.7836501362,692.0150169253094
143,2.0,120.0,0.0,1050970.0118245566,1025.1682846365063
144,2.0,120.0,2.0,543641.6105157423,737.3205615712492
145,2.0,120.0,4.0,480563.7433720279,693.2270503752922
146,2.0,120.0,6.0,480453.7915000392,693.147741466449
147,2.0,120.0,8.0,479521.88762349787,692.4751891753941
148,2.0,120.0,10.0,478965.53838891257,692.0733619992266
149,2.0,120.0,12.0,478972.2839695549,692.0782354398633
150,2.0,120.0,14.0,478891.6637344452,692.019987958762
151,2.0,120.0,16.0,478888.87450096745,692.0179726719296
152,2.0,120.0,18.0,478880.88892879675,692.0122028756406
153,2.0,120.0,20.0,478882.0428122906,692.0130365912846
154,2.0,120.0,22.0,478881.74672577437,692.0128226599377
155,2.0,144.0,0.0,1050972.5348953311,1025.169515199965
156,2.0,144.0,2.0,543643.0560413642,737.3215418264708
157,2.0,144.0,4.0,480564.90674867656,693.2278894769573
158,2.0,144.0,6.0,480454.94115401135,693.1485707653239
159,2.0,144.0,8.0,479523.00419879967,692.4759953953636
160,2.0,144.0,10.0,478966.72187215823,692.0742170260053
161,2.0,144.0,12.0,478973.407558486,692.0790471893265
162,2.0,144.0,14.0,478892.6175024506,692.0206770772464
163,2.0,144.0,16.0,478889.810041255,692.0186486224595
164,2.0,144.0,18.0,478882.1613123234,692.0131222110773
165,2.0,144.0,20.0,478883.1977129399,692.0138710408484
166,2.0,144.0,22.0,478883.01397176005,692.0137382825286
167,4.0,0.0,0.0,1058268.0360479802,1028.7215541865448
168,4.0,0.0,2.0,537253.8341848186,732.9760120118656
169,4.0,0.0,4.0,469844.8970422198,685.4523302478589
170,4.0,0.0,6.0,469765.51871624665,685.3944256530299
171,4.0,0.0,8.0,469180.0475348697,684.9671871957588
172,4.0,0.0,10.0,468723.3448518546,684.6337304368334
173,4.0,0.0,12.0,468730.69971100707,684.6391017981715
174,4.0,0.0,14.0,468676.2830769749,684.5993595359076
175,4.0,0.0,16.0,468682.5157786009,684.6039116004238
176,4.0,0.0,18.0,468661.01359739946,684.5882073169238
177,4.0,0.0,20.0,468661.0345835776,684.5882226445161
178,4.0,0.0,22.0,468660.9162393338,684.5881362098921
179,4.0,24.0,0.0,962838.3238047205,981.2432541448225
180,4.0,24.0,2.0,438252.8122135301,662.0066557169423
181,4.0,24.0,4.0,369715.00276566856,608.0419416172444
182,4.0,24.0,6.0,369644.18090546393,607.9837011840564
183,4.0,24.0,8.0,369139.28572443983,607.5683383163081
184,4.0,24.0,10.0,368704.94733621785,607.210793165123
185,4.0,24.0,12.0,368712.10226144886,607.2166847686655
186,4.0,24.0,14.0,368664.2529879167,607.1772829972451
187,4.0,24.0,16.0,368672.4176042948,607.1840063805163
188,4.0,24.0,18.0,368647.5757381714,607.163549414959
189,4.0,24.0,20.0,368648.0860810536,607.1639696828638
190,4.0,24.0,22.0,368648.0451928348,607.163936011383
191,4.0,48.0,0.0,960590.8745259289,980.0973801240002
192,4.0,48.0,2.0,436060.052694321,660.3484327946278
193,4.0,48.0,4.0,367527.0160269402,606.2400646830761
194,4.0,48.0,6.0,367458.9911404016,606.1839581681468
195,4.0,48.0,8.0,366949.18494443776,605.7633076907496
196,4.0,48.0,10.0,366514.8055488241,605.4046626421241
197,4.0,48.0,12.0,366521.829263423,605.410463457168
198,4.0,48.0,14.0,366474.1110033912,605.3710523335182
199,4.0,48.0,16.0,366482.8820661138,605.3782966592987
200,4.0,48.0,18.0,366458.2517147936,605.357953375351
201,4.0,48.0,20.0,366457.72084185266,605.357514896654
202,4.0,48.0,22.0,366457.8569908381,605.3576273500137
203,4.0,72.0,0.0,960138.9140877146,979.8667838475365
204,4.0,72.0,2.0,435655.1383121523,660.0417701268249
205,4.0,72.0,4.0,367133.84689227387,605.9157093955181
206,4.0,72.0,6.0,367066.01968554896,605.8597359831308
207,4.0,72.0,8.0,366561.9466903594,605.4435949701337
208,4.0,72.0,10.0,366126.3328178284,605.0837403350287
209,4.0,72.0,12.0,366133.6730637519,605.0898057840274
210,4.0,72.0,14.0,366086.62184858543,605.0509250043218
211,4.0,72.0,16.0,366095.0127236949,605.0578589884565
212,4.0,72.0,18.0,366070.0085109589,605.0371959730732
